countryname,countrycode,indicatorname,indicatorcode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Slovenia,SVN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.530568508,6.88205908,21.20897983,29.07308277,35.64047017,41.04180434,45.760234,49.55857985,53.23299386,56.71488914,59.85466043,65.06202074,70.01962284,73.9851546,76.46970355,77.61904089,79.34497981,82.67766871,86.40230998,88.76354625,88.32730054,89.53254458,90.09357215,91.1141496,91.68958234,92.48471285,93.30364874,94.50505547,96.56616698,98.82445037,100,102.6899632,109.3824219,120.375472,124.080059
Sweden,SWE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.24563037,59.80162089,60.40881138,61.74521807,63.29034385,65.63520614,66.3259184,67.31986614,67.90357799,68.58527115,69.66338863,71.46750978,72.62776472,73.96982142,74.2765264,74.84433537,76.15117216,78.37793005,81.01267727,82.92368549,83.77801461,84.71406643,85.51844168,86.38358687,87.96674485,89.9490159,91.43499164,93.47083867,95.91614817,98.23794247,100,102.7406333,108.6810322,115.2411652,118.4537761
Eswatini,SWZ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.40643263,11.3198833,12.58638021,14.77512143,16.39601527,19.1258503,20.59516793,22.93165705,24.62980997,25.95244532,32.52955846,35.43855298,38.59787463,40.91586825,42.49983934,45.28647866,47.11657856,49.4791442,54.63763001,59.97568511,61.89321293,65.19889556,70.90273842,75.53481308,80.35179919,84.35037332,88.5913645,94.83777135,97.77189038,100,104.7120634,105.5328926,114.4352546,121.1591269,124.4946785
Sint Maarten (Dutch part),SXM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.80189385,73.6236518,73.84085326,76.70078077,78.55592407,94.14360248,97.91667583,97.60251545,100.0970577,100,100.7592409,102.0828966,106.8233187,110.5202987,112.7562585,116.1334991
Seychelles,SYC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.50090878,24.97988526,26.14601006,26.937793,27.65326983,27.0800368,25.43349822,25.65595374,28.32719613,28.90978309,29.27171772,31.07390759,32.19665801,34.11134007,42.52801303,42.72306569,43.33927945,48.14100971,63.51066061,81.40921185,79.68357228,80.53170939,88.93703251,93.95328705,100,98.99681358,96.72526391,98.98137149,102.3936374,102.5236264,107.8860515,110.8529826,112.5932596,117.1975911,116.3247268
Syrian Arab Republic,SYR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55686047,56.68004999,59.84389669,62.76661266,71.61022945,75.48545486,83.16314063,85.45605008,84.84272126,91.15688352,100,106.5541184,106.9740741,105.44366,116.3321638,130.2343797,142.0811582,157.3819696,182.4845921,177.4111134,189.6511764,211.6015511,267.1390344,352.0096236,482.5861292,667.004236,912.9356451,1252.738858,1417.94931,1699.147857,2745.592096,5992.916062,12713.59109,28011.02082,
Turks and Caicos Islands,TCA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.8769813,132.7567661,134.5068011,130.0907317,131.9499641,135.2618607,138.8120408,142.4955772,143.2762502,146.4059739,148.6780089,100,99.42259957,100.5685533,104.4510373,106.1895051,106.6851523,107.5699932
Chad,TCD,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6580789,32.63108963,28.41954048,28.04593615,40.25852888,43.81461597,48.83509401,50.68242084,54.10318463,50.0060228,52.65124383,59.91587962,61.05896642,61.10720587,67.05553801,82.47913655,92.15239964,90.53359309,100.7952347,99.13229681,104.6074628,113.0954886,120.4846269,113.2006119,112.6122831,104.731535,97.96895351,100,103.8689922,101.1047154,99.91402375,108.4395748,114.1691222,114.2830001,118.969
East Asia & Pacific (IDA & IBRD countries),TEA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.09896655,38.08991438,39.32609765,36.10262649,49.04266756,54.47866,57.41393087,58.58289834,64.18145063,64.89715543,71.418967,72.58599111,76.23550991,74.02993504,72.61752607,76.88464647,76.49348566,80.29046331,87.57617965,90.30613056,90.22184244,92.76573306,94.38949752,95.97833318,96.43890995,98.56318069,100,99.11504847,99.56529069,99.57718231,101.5021224,104.0055377,108.3278135,111.1384494,114.1848968
Thailand,THA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88914387,67.56054872,70.59432417,75.17635804,78.68917149,83.20611576,86.61601964,90.4454597,97.73871969,95.22003884,96.48746513,98.33764339,100,102.149549,105.7955314,111.1821703,116.8571454,119.7474173,125.8949867,126.1401951,131.2879628,136.2022001,138.8024968,141.2714405,143.3078194,144.3426646,148.1477792,150.9625055,153.119135,154.6724113,152.6635646,155.3728726,162.6125529,164.6857356,166.2130521
Tajikistan,TJK,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001553896,0.003102097,0.020908582,0.273319289,0.992180391,3.914456891,20.76277759,34.31073916,64.46176376,81.54486844,100,130.9477063,155.5916752,197.735966,232.2044661,254.2971529,307.8583353,391.7127982,502.0327834,562.9102903,633.0583003,717.4092392,802.5550666,831.711968,871.356861,931.1864097,936.2277576,1028.029263,1053.650091,1092.199818,1110.286211,1221.809016,1322.75821,1372.276542,1462.527652
Turkmenistan,TKM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85E-05,5.77E-05,0.001846183,0.022781719,0.239733657,1.931578382,24.61387855,39.82526635,46.84120519,57.61716702,63.26139654,72.52571545,78.58516307,88.12194366,93.43454962,100,112.2499593,122.6547949,195.9292423,215.0539272,220.0132603,248.3013649,268.8360965,271.9342869,273.7540194,259.6466596,247.0132843,243.2032459,246.1481355,256.9361985,245.7601373,252.5720676,280.4607794,271.2512531,281.0437282
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63071107,27.71248417,31.91249229,33.43040195,34.39082798,35.44387803,38.33613068,38.42470026,39.9143409,42.78226658,44.06526223,49.27995784,51.93715175,55.4691075,49.65309903,50.5654634,51.76922404,56.15796787,60.23321899,61.29641113,68.01682641,75.88343032,80.55820407,93.96531922,93.28120367,99.99999371,100.1413608,99.92826051,98.10661637,103.8426507,83.72706853,133.2564267,148.4459099,117.5295397,108.6835818
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65402429,25.89200167,27.8203103,27.83860718,35.40299703,34.19128728,35.20840341,35.1668603,36.1611086,39.00558442,40.03522662,41.64492974,44.81798739,49.9270939,54.12545119,58.59200589,69.28134564,72.33439566,75.54058089,79.24876551,85.3680267,85.77371844,89.4487773,87.39927532,87.43557933,91.98394721,94.71913868,100,104.9373484,109.8987869,110.3806316,113.1120687,115.4625698,115.4366122,
South Asia (IDA & IBRD),TSA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.90893289,41.55218155,38.6789075,42.08720968,47.67125752,49.65880948,50.57727061,48.78503082,47.87934458,49.93967983,55.95399192,57.51731715,54.53071037,60.24474436,65.59702282,74.33548148,75.62090004,85.263964,105.5504105,76.38494059,86.11129183,99.6563425,100.0006209,102.007657,100.9909328,92.03465397,91.48022089,98.62883173,99.65323926,97.69850027,95.39390325,111.0063952,129.4150064,114.0089098,116.2719728
Tunisia,TUN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.26124385,38.81287582,41.02192806,42.94640756,44.89018673,47.29230347,49.35263772,51.30309253,52.98156348,54.7624958,56.56066584,58.77421141,60.11708626,61.7310835,63.80006833,66.46425461,69.01237874,70.4799108,74.94856567,77.21429452,80.15990978,83.82411069,87.73183212,91.6800016,95.9565624,100.0000185,104.934983,109.8814981,118.5892373,127.0508311,135.6975208,142.6172596,147.3075518,158.0191711,173.119688
Turkiye,TUR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106260387,0.169128396,0.27939916,0.470450709,0.963243767,1.791706058,3.175324405,5.761780536,10.12225914,15.61661718,23.32510064,35.68268313,49.09038739,60.52318565,68.04471125,72.86596219,79.69802518,84.63911003,94.83486722,100,107.0092836,115.7849513,124.37929,132.1904458,141.9586835,153.0952243,165.5425979,183.723184,214.0600642,243.7453935,279.7937324,360.8583718,707.4130346,1190.108779,1886.142865
Tuvalu,TUV,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.37951052,40.42033919,43.38883596,44.49370435,42.4181116,44.60282026,50.26392772,49.60780634,50.96738106,54.08732517,61.9047619,64.28571429,67.39130435,68.18181818,72.09302326,73.17073171,76.19047619,75.55555556,79.16666667,80,79.54545455,80.85106383,82.60869565,83.33333333,89.58333333,92.45283019,100,102.9699622,110.4822322,117.5959001,118.6434741,124.2016429,131.0917992,138.9626802,
Tanzania,TZA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.409504008,5.649130424,7.082624448,8.815175073,11.56286111,14.66887124,17.50196655,21.10513703,24.1067336,26.88865066,29.09381693,30.49496619,32.70067645,35.45364263,37.89484684,40.33004645,42.55227044,46.42426728,54.02891259,58.91402449,64.46886069,72.33304495,79.9163647,87.64122722,92.94426282,100.0000001,107.4720338,110.3072793,113.6621232,116.2540844,123.7211005,127.029778,130.5391215,134.1266131,138.2352001
Uganda,UGA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04697532,13.92132503,20.19539184,26.28165112,28.08154935,30.71459831,32.11901757,33.11318741,36.02241499,35.98166263,39.98185413,41.79482163,40.47011121,43.62950793,50.43027928,49.55219468,50.74423229,54.45934303,57.92528623,66.36301395,70.10430294,76.68825756,79.6311354,82.48742924,86.69949088,91.19733897,95.55748401,100,104.4433853,107.5766992,110.5043823,113.3168507,118.894631,126.9176587,132.4658045
Ukraine,UKR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04E-05,7.93E-05,0.00148115,0.050856534,0.535517243,2.762250857,4.58935996,5.418831492,6.069742494,7.732847489,9.859489739,10.86524799,11.43608001,12.36976044,14.26366184,17.70064215,20.32962923,24.97339308,32.22070032,36.29015189,41.25218717,47.10253468,50.8625233,53.05408436,61.4906056,85.39918595,100,122.0983175,140.899664,152.5185691,168.220295,209.94693,283.2504992,339.5450173,381.2382281
Upper middle income,UMC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.522315621,3.056934103,4.879588959,7.214566398,10.02515819,14.14031789,17.87784963,21.32482158,23.96566733,24.89625324,25.77740845,27.02158557,30.43070356,35.46443952,39.04814099,39.31283599,42.22764656,46.58341486,50.73045147,55.10193228,58.26856153,64.02282685,70.04923951,76.35314336,84.15693595,92.45095571,99.99999833,105.6801031,113.6331981,123.0151083,136.2065422,151.2901097,159.0780412,164.5075743,171.548802
United States,USA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.30450022,61.31006653,62.70723365,64.19359878,65.56425949,66.93893777,68.16443211,69.33989227,70.11917948,71.11143467,72.72224746,74.35972697,75.51527316,77.0061823,79.076946,81.55636771,84.07143294,86.34914537,88.01284273,88.55568896,89.63189446,91.48109857,93.1846275,94.77051838,96.42105883,97.31588752,98.24070228,100,102.2908903,103.9791663,105.3608755,110.1716378,118.0263036,122.2733519,125.2300416
Uzbekistan,UZB,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30E-05,0.00015838,0.001286284,0.015163785,0.202981709,0.955930087,1.735541304,2.882509663,4.006629501,5.774168661,8.504924028,12.35250712,17.97081368,22.78073488,26.40703474,32.06629112,39.59090552,48.26016566,61.18982896,71.75215114,100,121.6265099,140.3555265,157.1811947,179.2257278,198.0456829,215.7318922,288.3890352,363.0274589,426.8332036,472.1216502,536.7691416,614.4002179,699.3290052,792.9872243
St. Vincent and the Grenadines,VCT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55354143,55.09012027,56.48687873,55.81175708,57.13466144,57.88398652,59.94770042,60.76229481,62.71337331,63.85306085,68.80915331,73.01974356,73.17081053,71.58044973,74.26273111,76.41901218,79.24825269,85.05430624,91.23408487,90.19045157,95.22361754,94.91994515,95.95717512,98.10870893,97.67248701,96.95754997,96.38208798,98.47506698,100,102.2736255,101.4467371,102.1377399,110.2597129,113.4726866,117.6847688
"Venezuela, RB",VEN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.833994814,8.299860488,10.64407826,14.01248455,22.82503201,34.63924617,74.6561376,100,118.8902867,150.0308748,194.219206,209.7507295,279.016453,376.4873792,504.318866,653.6177225,770.643502,889.696192,1157.783478,1248.457217,1822.03927,2334.928584,2663.206235,3608.71568,5068.097987,,,,,,,,,,
British Virgin Islands,VGB,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.00083385,72.0594391,76.9402229,86.7045232,84.82784714,87.01345944,76.262354,80.81954598,82.69267546,87.97916667,100,97.54697286,94.7130712,97.7321238,99.73739496,100.3703704,101.8696442,103.9868786,108.4637086,111.5042058,117.1220857,,
Viet Nam,VNM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.651717561,13.20276201,17.51071558,20.56020226,24.04563272,28.14305552,30.59059152,32.60877667,35.49069605,37.525982,38.80517805,39.82275257,41.69399511,44.65827241,48.42444392,57.53333342,62.46333483,68.47869489,84.0050859,89.22652547,100,121.4136793,132.4352011,137.783628,142.8790567,140.4265209,142.9816319,149.2198064,154.6314825,158.3785542,160.7027249,165.3321974,172.6776309,176.2924488,183.6254852
Vanuatu,VUT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.47806593,66.68786214,68.54590672,69.95977563,71.5760564,72.81570991,74.33405927,76.69566927,82.95181171,85.50559854,87.36874037,90.53577468,93.13815421,93.88208849,95.86945795,96.2716705,100,105.7769601,113.3554251,116.2513324,117.9622135,121.2497141,120.6870721,124.3163571,126.9669,134.6308943,137.1085095,142.8096263,147.3906684,152.2256538,156.4656586,162.860302,171.2002304,195.0679753,193.5325523
World,WLD,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.99784465,30.77001131,33.40576076,33.62447829,56.56577145,52.62004708,55.03533404,61.54954039,63.65062059,64.36747541,65.70303527,67.91515702,68.92121928,70.6769861,75.67579907,78.69914818,82.84982834,89.05419473,97.17578134,98.80612278,93.72161556,92.86888017,96.60822266,98.87493182,99.71844694,103.6719507,105.9991336,106.3223307,107.4893069,109.1010942,110.4360653,109.9929374,116.1947542,125.5939489,131.8846683
Kosovo,XKX,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99997173,97.16684254,103.3781371,109.8948531,113.7690894,114.1708389,115.9992151,116.7043055,117.6137287,118.1312516,119.9019436,121.0565516,122.7284723,130.233981,139.6091486,145.9806149,148.8429087
"Yemen, Republic of",YEM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99905205,111.9925195,126.7438889,147.4993514,178.1561542,259.6507344,355.1245377,402.3223384,368.7567798,492.1461369,607.0428296,623.7255834,678.0638108,751.9208457,858.0418407,1017.065769,1155.271249,1281.060445,1542.111692,1407.866705,1740.352617,2055.594289,2176.733727,2377.188201,2547.473899,3731.444268,3736.459734,4429.706263,5087.679982,,,,,,
South Africa,ZAF,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.86031612,16.03008235,18.38875272,20.77590029,22.81447049,25.28717569,27.31573517,29.5385348,31.92398959,34.12318027,37.256436,40.16261496,45.19818672,48.08895589,50.99457312,53.84874436,57.11447525,61.82400052,66.67738965,72.45367981,76.89395462,81.15315416,84.95534692,89.92023204,94.74584282,100.0000002,106.9521721,112.8060089,117.3106857,122.7228431,129.3393156,137.7964132,144.6758597,151.6264807,157.4539388
Zambia,ZMB,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281665341,0.542641175,1.440896568,3.510864681,6.345614017,8.28807784,10.30616343,12.92419084,15.10926735,17.81743325,23.62838786,29.61375586,35.35613654,41.58154736,49.78010754,58.06859455,66.51307629,75.13996245,83.13503841,87.75708522,100,111.1074133,118.8762961,130.4440192,137.5408581,146.7001056,166.6162603,183.3992448,196.99201,212.0293369,241.5308245,302.2583826,320.8180096,343.5788591,408.1000496
Zimbabwe,ZWE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.936161622,7.398304137,6.35294904,6.112100979,5.873993538,6.052477079,6.59625482,6.406345469,4.673515552,5.047715216,5.079409821,5.072761371,5.210382866,5.668963022,6.100457521,6.413813689,6.284403536,6.340641835,6.426191203,8.011871895,8.340169396,8.553073278,8.897670425,9.731477802,9.706957428,9.765915314,9.977034029,29.67715256,30.73189511,100,704.9456088,1503.613379,5518.072424,56369.05524,671640.4532
