term,subcategory,subcat_sim,category,category_display,pillar,is_seed,x,y
consolidated_financial_statements,Fiscal Management & Sustainability,0.4850924015045166,DIM2_3,G2,G,False,-20.103037,-55.906673
consolidation,Institutional Capacity,0.4250154495239258,DIM1,G1,G,False,3.0006661,-12.268778
consortia,Institutional Capacity,0.5152627825737,DIM1,G1,G,False,4.37095,-17.42508
consortium,Institutional Capacity,0.5195903182029724,DIM1,G1,G,False,4.557484,-17.27192
constituents,Institutional Capacity,0.41324278712272644,DIM1,G1,G,False,-1.3248546,-14.627123
constitutional,Accountability & Integrity,0.4043283760547638,DIM8_9,G5,G,False,-7.9749055,-2.0242896
construction_contracts,Bidding & Contract Management,0.6676673889160156,DIM6,G3,G,False,9.034957,-45.97089
construction_cost,Cost Analysis & Valuation,0.5602088570594788,DIM2_3,G2,G,False,-26.817667,-31.939932
construction_costs,Cost Analysis & Valuation,0.5780739188194275,DIM2_3,G2,G,False,-26.79332,-31.97415
construction_materials,Raw Material Use,0.658852756023407,ESS3_R,E2,E,False,20.41088,-29.4622
construction_quality,Safety Assessment & Standards,0.5628227591514587,ESS4,S2,S,False,19.981802,-29.194494
consultancies,Bidding & Contract Management,0.47146522998809814,DIM6,G3,G,False,-1.1657791,-45.091255
consultancy,Procurement Systems & Processes,0.4416651725769043,DIM6,G3,G,False,-1.926413,-44.988342
consultancy_services,Procurement Systems & Processes,0.5879776477813721,DIM6,G3,G,False,-0.29496866,-43.957264
consultant,Bidding & Contract Management,0.4357469975948334,DIM6,G3,G,False,-2.401642,-44.91229
consultant_selection,Bidding & Contract Management,0.5965085625648499,DIM6,G3,G,False,0.69129586,-43.664562
consultant_services,Bidding & Contract Management,0.5825822949409485,DIM6,G3,G,False,-0.007604317,-43.465294
consultant_team,Bidding & Contract Management,0.5457361936569214,DIM6,G3,G,False,0.58492297,-42.81271
consultants,Bidding & Contract Management,0.4511030316352844,DIM6,G3,G,False,-2.1809545,-44.91646
consultation_process,Procurement Systems & Processes,0.5302650928497314,DIM6,G3,G,False,0.6299177,-45.059937
consulting_firm,Bidding & Contract Management,0.6270438432693481,DIM6,G3,G,False,-0.91041553,-43.35464
consulting_firms,Bidding & Contract Management,0.6078696250915527,DIM6,G3,G,False,-1.0680612,-43.43435
consulting_services,Bidding & Contract Management,0.5939483642578125,DIM6,G3,G,False,-0.22440512,-43.828136
consumer_surplus,Economic Efficiency & Benefits,0.5534443259239197,DIM2_3,G2,G,False,-43.12762,-32.474373
consumption_levels,Energy Efficiency,0.5401750802993774,ESS3_R,E2,E,False,-10.697806,43.901005
container,Waste Management & Disposal,0.44360071420669556,ESS3_P,E1,E,False,14.194601,43.65176
containers,Waste Management & Disposal,0.43737584352493286,ESS3_P,E1,E,False,14.199831,43.647526
contaminants,Emissions & Hazardous Pollutants,0.6594675779342651,ESS3_P,E1,E,False,14.875859,31.484112
contamination,Emissions & Hazardous Pollutants,0.5271862745285034,ESS3_P,E1,E,False,19.655996,42.28144
contentious,Dispute Resolution,0.42343419790267944,DIM7,G4,G,False,-7.6878037,10.252303
contract_administration,Bidding & Contract Management,0.6204817891120911,DIM6,G3,G,False,12.093061,-47.081036
contract_award,Bidding & Contract Management,0.6864097118377686,DIM6,G3,G,False,12.568053,-53.019306
contract_documents,Bidding & Contract Management,0.6119717955589294,DIM6,G3,G,False,10.504526,-51.47113
contract_packages,Procurement Systems & Processes,0.5168936848640442,DIM6,G3,G,False,10.4545555,-49.848053
contract_price,Bidding & Contract Management,0.591378390789032,DIM6,G3,G,False,13.712274,-50.935307
contract_sections,Bidding & Contract Management,0.4446665942668915,DIM6,G3,G,False,11.389003,-49.116573
contract_specifications,Procurement Systems & Processes,0.509103536605835,DIM6,G3,G,False,11.630947,-49.502796
contract_value,Bidding & Contract Management,0.5310758352279663,DIM6,G3,G,False,13.689148,-50.949425
contracting,Bidding & Contract Management,0.5490851402282715,DIM6,G3,G,False,-17.896587,-17.141874
contractor,Bidding & Contract Management,0.4948303699493408,DIM6,G3,G,False,-3.5800028,-45.421062
contracts,Labor Management & Employment,0.5371949672698975,ESS2,S1,S,False,-13.838266,-2.857933
contractual,Labor Management & Employment,0.5497421026229858,ESS2,S1,S,False,-13.578191,-2.8958964
control_procedures,Operations & Performance,0.43993744254112244,DIM7,G4,G,False,21.253092,-37.934837
control_system,Operations & Performance,0.4749428629875183,DIM7,G4,G,False,23.263288,-36.39156
control_systems,Operations & Performance,0.49566328525543213,DIM7,G4,G,False,23.294949,-36.335346
controversy,Dispute Resolution,0.40849748253822327,DIM7,G4,G,False,-7.3609576,10.52265
convening,Institutional Capacity,0.4464525878429413,DIM1,G1,G,False,5.268078,-14.122981
cooperative,Institutional Capacity,0.42888230085372925,DIM1,G1,G,False,6.28682,-17.313543
cooperatives,Institutional Capacity,0.4327828884124756,DIM1,G1,G,False,6.0726757,-17.014202
coordinated,Institutional Capacity,0.4633069634437561,DIM1,G1,G,False,9.341433,-19.645744
coordinating,Institutional Capacity,0.48362335562705994,DIM1,G1,G,False,9.131366,-19.404179
coordination,Institutional Capacity,0.500842273235321,DIM1,G1,G,False,9.433942,-19.357439
coordination_unit,Institutional Capacity,0.6439911723136902,DIM1,G1,G,False,7.4089046,-20.114277
coordinators,Institutional Capacity,0.4485444724559784,DIM1,G1,G,False,-29.233067,3.2527769
corporate_governance,Operations & Performance,0.5435735583305359,DIM7,G4,G,False,-3.6537645,-18.77449
corporatization,Institutional Capacity,0.4180314838886261,DIM1,G1,G,False,2.964145,-14.236673
corrections,Accountability & Integrity,0.4163364768028259,DIM8_9,G5,G,False,-17.352192,4.745347
corrective,Accountability & Integrity,0.47353869676589966,DIM8_9,G5,G,False,-15.59389,4.920814
corrupt,Anti-Corruption,0.6302547454833984,DIM8_9,G5,G,False,2.4024918,-2.306472
corruption,Anti-Corruption,0.7036893367767334,DIM8_9,G5,G,False,2.558386,-2.5404954
cost_accounting,Cost Analysis & Valuation,0.7112606763839722,DIM2_3,G2,G,False,-29.278584,-33.041542
cost_based,Cost Analysis & Valuation,0.7023154497146606,DIM2_3,G2,G,False,-29.150017,-25.12394
cost_benefit,Cost Analysis & Valuation,0.7007315754890442,DIM2_3,G2,G,False,-26.23379,-20.240532
cost_competitive,Cost Analysis & Valuation,0.6309771537780762,DIM2_3,G2,G,False,-27.659586,-23.772564
cost_effective,Economic Efficiency & Benefits,0.6465544700622559,DIM2_3,G2,G,False,-26.571323,-22.755463
cost_effectively,Economic Efficiency & Benefits,0.5912092924118042,DIM2_3,G2,G,False,-26.400265,-22.722084
cost_effectiveness,Cost Analysis & Valuation,0.6851076483726501,DIM2_3,G2,G,False,-26.62951,-21.186056
cost_efficiency,Economic Efficiency & Benefits,0.7567591667175293,DIM2_3,G2,G,False,-27.638075,-22.70241
cost_efficient,Economic Efficiency & Benefits,0.7285168170928955,DIM2_3,G2,G,False,-27.159838,-23.043013
cost_estimate,Cost Analysis & Valuation,0.6300560235977173,DIM2_3,G2,G,False,-29.035633,-27.44104
cost_estimates,Cost Analysis & Valuation,0.6580376029014587,DIM2_3,G2,G,False,-28.98848,-27.47504
cost_increase,Cost Analysis & Valuation,0.6339946985244751,DIM2_3,G2,G,False,-33.214096,-22.87974
cost_increases,Cost Analysis & Valuation,0.6566145420074463,DIM2_3,G2,G,False,-33.238987,-22.894112
cost_management,Cost Analysis & Valuation,0.7474894523620605,DIM2_3,G2,G,False,-26.128244,-25.556889
cost_overrun,Cost Analysis & Valuation,0.6700367331504822,DIM2_3,G2,G,False,-26.46145,-27.374348
cost_overruns,Cost Analysis & Valuation,0.6637943983078003,DIM2_3,G2,G,False,-26.409525,-27.458035
cost_plus,Cost Analysis & Valuation,0.6673876047134399,DIM2_3,G2,G,False,-31.31358,-25.028656
cost_recovery,Cost Analysis & Valuation,0.6626916527748108,DIM2_3,G2,G,False,-27.132689,-26.320753
cost_reduction,Cost Analysis & Valuation,0.6931723356246948,DIM2_3,G2,G,False,-26.526106,-24.517782
cost_reflective,Cost Analysis & Valuation,0.570889949798584,DIM2_3,G2,G,False,-28.35476,-24.87563
cost_saving,Cost Analysis & Valuation,0.6710578799247742,DIM2_3,G2,G,False,-25.96056,-24.328384
cost_savings,Cost Analysis & Valuation,0.6960373520851135,DIM2_3,G2,G,False,-25.964264,-24.312296
cost_shared,Cost Analysis & Valuation,0.5461506247520447,DIM2_3,G2,G,False,-30.382502,-21.190836
cost_sharing,Cost Analysis & Valuation,0.6001128554344177,DIM2_3,G2,G,False,-30.333096,-21.121529
counseling,Workplace Health & Safety,0.5565200448036194,ESS2,S1,S,False,5.487475,10.676092
counterpart_fund,Bidding & Contract Management,0.4028167724609375,DIM6,G3,G,False,-25.652756,-40.697464
counterpart_funding,Bidding & Contract Management,0.5214521288871765,DIM6,G3,G,False,-25.495628,-40.50039
counterpart_funds,Bidding & Contract Management,0.42403948307037354,DIM6,G3,G,False,-25.653713,-40.677128
country_assistance_strategy,Strategic Plan,0.5585858225822449,DIM1,G1,G,False,3.483449,-33.391556
court,Accountability & Integrity,0.47966650128364563,DIM8_9,G5,G,False,-8.725448,0.020272573
courts,Accountability & Integrity,0.415791779756546,DIM8_9,G5,G,False,-8.722781,-0.07640064
covenants,Accountability & Integrity,0.4107966423034668,DIM8_9,G5,G,False,-13.781026,-0.1610684
credentials,Accountability & Integrity,0.4503331780433655,DIM8_9,G5,G,False,-23.32231,-3.5603914
crises,Workplace Health & Safety,0.5044307708740234,ESS2,S1,S,False,1.1015348,16.785217
critical_risks,Safety Assessment & Standards,0.671049952507019,ESS4,S2,S,False,-18.906258,22.733482
criticism,Accountability & Integrity,0.43703436851501465,DIM8_9,G5,G,False,-8.402536,7.896631
cross_subsidies,Economic Efficiency & Benefits,0.5305244326591492,DIM2_3,G2,G,False,-42.142765,-28.13436
cross_subsidy,Economic Efficiency & Benefits,0.530519425868988,DIM2_3,G2,G,False,-42.13586,-28.140484
crude_oil,Energy Efficiency,0.5303705930709839,ESS3_R,E2,E,False,0.57008183,38.14095
cubic_meter,Water Resources & Conservation,0.4898076355457306,ESS3_R,E2,E,False,16.40271,66.57884
cubic_meters,Water Resources & Conservation,0.4881829619407654,ESS3_R,E2,E,False,16.40658,66.57776
cultural,Indigenous Peoples,0.526061475276947,ESS7,S4,S,False,18.931992,3.8946354
cultural_property,Cultural Heritage,0.725429892539978,ESS8,S5,S,False,19.118547,5.066691
cultural_relics,Cultural Heritage,0.8109724521636963,ESS8,S5,S,False,19.230688,6.7181263
cultural_resources,Cultural Heritage,0.7467004060745239,ESS8,S5,S,False,19.322289,5.8781495
current_budget_balance,Fiscal Management & Sustainability,0.605878472328186,DIM2_3,G2,G,False,-32.439705,-40.055943
curtailment,Accountability & Integrity,0.4865054786205292,DIM8_9,G5,G,False,-7.9662995,4.9878354
damages,Accountability & Integrity,0.5272163152694702,DIM8_9,G5,G,False,-1.881589,20.816515
dangerous,Accidents & Hazards,0.5139265656471252,ESS4,S2,S,False,-12.005449,20.08671
de_silting,Water Resources & Conservation,0.4826740026473999,ESS3_R,E2,E,False,22.708849,49.34613
de_watering,Water Resources & Conservation,0.6159622073173523,ESS3_R,E2,E,False,22.943201,49.90856
death,Workplace Health & Safety,0.5407736301422119,ESS2,S1,S,False,9.21634,16.120228
debris,Waste Management & Disposal,0.5119304656982422,ESS3_P,E1,E,False,17.72634,38.044594
debt,Fiscal Management & Sustainability,0.5727213621139526,DIM2_3,G2,G,False,-48.186176,-30.496967
debt_equity,Fiscal Management & Sustainability,0.5300600528717041,DIM2_3,G2,G,False,-33.490463,-50.0193
debt_financing,Fiscal Management & Sustainability,0.5953601598739624,DIM2_3,G2,G,False,-33.027195,-49.65531
debt_service_coverage,Fiscal Management & Sustainability,0.4972178637981415,DIM2_3,G2,G,False,-35.67407,-51.294697
debt_service_obligations,Fiscal Management & Sustainability,0.5425835847854614,DIM2_3,G2,G,False,-35.816177,-50.888657
debt_service_payments,Fiscal Management & Sustainability,0.5431879758834839,DIM2_3,G2,G,False,-35.869762,-50.757206
debt_service_ratio,Fiscal Management & Sustainability,0.4820312261581421,DIM2_3,G2,G,False,-34.880928,-51.056908
debts,Fiscal Management & Sustainability,0.5211851000785828,DIM2_3,G2,G,False,-48.42941,-30.42493
declaration,Accountability & Integrity,0.42119142413139343,DIM8_9,G5,G,False,-18.507887,0.9726751
decree,Accountability & Integrity,0.4173872768878937,DIM8_9,G5,G,False,-6.0273643,-0.72355413
defect_liability_period,Cost Analysis & Valuation,0.438050240278244,DIM2_3,G2,G,False,-23.592762,8.831072
deficit,Fiscal Management & Sustainability,0.5998544692993164,DIM2_3,G2,G,False,-44.172832,-33.76532
deficits,Fiscal Management & Sustainability,0.6397807598114014,DIM2_3,G2,G,False,-44.19437,-33.663227
deforestation,Forestry & Forest Management,0.7012748718261719,ESS6,E3,E,False,37.510723,24.225386
degradation,Waste Management & Disposal,0.49782517552375793,ESS3_P,E1,E,False,-1.7452906,25.062897
demand_responsive,Energy Efficiency,0.41744235157966614,ESS3_R,E2,E,False,-14.086718,45.86587
demolition,Waste Management & Disposal,0.5001362562179565,ESS3_P,E1,E,False,1.871419,21.84649
departmental,Institutional Capacity,0.45174941420555115,DIM1,G1,G,False,1.2024924,-18.174026
departments,Institutional Capacity,0.4283583164215088,DIM1,G1,G,False,1.2825382,-18.186857
depreciation,Cost Analysis & Valuation,0.547204852104187,DIM2_3,G2,G,False,-49.822792,-36.8521
depression,Workplace Health & Safety,0.5016732811927795,ESS2,S1,S,False,43.602657,3.360426
design_institutes,Institutional Capacity,0.4741213619709015,DIM1,G1,G,False,1.8392082,-23.872215
destruction,Workplace Health & Safety,0.5154858231544495,ESS2,S1,S,False,0.85810363,21.896399
desulfurization,Emissions & Hazardous Pollutants,0.43188387155532837,ESS3_P,E1,E,False,10.008156,38.37998
devaluation,Fiscal Management & Sustainability,0.40985044836997986,DIM2_3,G2,G,False,-38.280045,-13.815383
development_objectives,Strategic Plan,0.524422287940979,DIM1,G1,G,False,8.328171,-32.138103
development_plan,Strategic Plan,0.6045386791229248,DIM1,G1,G,False,8.445363,-33.844532
development_planning,Strategic Plan,0.6211557984352112,DIM1,G1,G,False,8.248233,-33.393917
development_plans,Strategic Plan,0.5689999461174011,DIM1,G1,G,False,8.54492,-33.977516
development_strategy,Strategic Plan,0.6067938804626465,DIM1,G1,G,False,7.8920245,-32.864983
diagnosis,Disease & Health Risks,0.5288073420524597,ESS4,S2,S,False,47.998764,2.1216018
dialog,Dispute Resolution,0.41021472215652466,DIM7,G4,G,False,-16.448427,-0.16573286
diarrhea,Disease & Health Risks,0.42909005284309387,ESS4,S2,S,False,17.149334,42.09847
diesel,Emissions & Hazardous Pollutants,0.5011447668075562,ESS3_P,E1,E,False,-1.6512479,35.128155
diesel_based,Emissions & Hazardous Pollutants,0.477704793214798,ESS3_P,E1,E,False,-2.031373,35.47214
diesel_powered,Energy Efficiency,0.5367576479911804,ESS3_R,E2,E,False,-2.1433034,35.45002
different_expenditure_categories,Fiscal Management & Sustainability,0.658359706401825,DIM2_3,G2,G,False,-38.07141,-36.274754
different_procurement_methods,Procurement Systems & Processes,0.7839220762252808,DIM6,G3,G,False,5.4714346,-55.87683
diligence,Accountability & Integrity,0.5177799463272095,DIM8_9,G5,G,False,-14.681489,8.225431
dilution,Water Resources & Conservation,0.45763978362083435,ESS3_R,E2,E,False,31.506668,47.187412
direct_contracting,Bidding & Contract Management,0.447092741727829,DIM6,G3,G,False,-18.286278,-17.765255
direct_payment,Bidding & Contract Management,0.5614535808563232,DIM6,G3,G,False,-39.56102,-48.678047
direct_payments,Bidding & Contract Management,0.5468884110450745,DIM6,G3,G,False,-39.554157,-48.67405
directorate,Institutional Capacity,0.47548454999923706,DIM1,G1,G,False,1.5816118,-18.391136
dirt,Waste Management & Disposal,0.4344978928565979,ESS3_P,E1,E,False,18.455599,38.298977
disagreement,Dispute Resolution,0.437713623046875,DIM7,G4,G,False,-7.052212,9.304578
disagreements,Dispute Resolution,0.5680612325668335,DIM7,G4,G,False,-6.757246,9.728584
disaster,Accidents & Hazards,0.5506758093833923,ESS4,S2,S,False,0.27196842,18.324888
disasters,Accidents & Hazards,0.6922315955162048,ESS4,S2,S,False,0.39010316,17.963829
disbursement_arrangements,Bidding & Contract Management,0.5086294412612915,DIM6,G3,G,False,-54.84027,-29.206074
disbursement_procedures,Procurement Systems & Processes,0.5294803380966187,DIM6,G3,G,False,-55.10222,-29.345772
disbursement_schedule,Bidding & Contract Management,0.4639628231525421,DIM6,G3,G,False,-55.21885,-29.435099
disbursements,Fiscal Management & Sustainability,0.5062129497528076,DIM2_3,G2,G,False,-53.84179,-28.493734
discharge,Waste Management & Disposal,0.40153247117996216,ESS3_P,E1,E,False,20.861954,45.704155
disciplinary,Workplace Health & Safety,0.5716825127601624,ESS2,S1,S,False,6.9367924,1.6853467
discipline,Workplace Health & Safety,0.6274561882019043,ESS2,S1,S,False,6.4323916,2.291621
disciplines,Workplace Health & Safety,0.5234575271606445,ESS2,S1,S,False,6.9971824,1.6074332
disclosure,Transparency & Disclosure,0.7054731845855713,DIM8_9,G5,G,False,-10.962828,-12.095253
disclosures,Transparency & Disclosure,0.715418815612793,DIM8_9,G5,G,False,-10.895403,-12.019312
discretion,Accountability & Integrity,0.513992965221405,DIM8_9,G5,G,False,-11.213569,7.6037617
discretionary,Accountability & Integrity,0.4755063056945801,DIM8_9,G5,G,False,-11.232646,7.462202
discrimination,Workplace Health & Safety,0.5393461585044861,ESS2,S1,S,False,3.1477034,6.039195
disease,Disease & Health Risks,0.7720044255256653,ESS4,S2,S,False,47.607407,3.729624
disinfection,Pest & Vector Management,0.4778050184249878,ESS3_P,E1,E,False,19.710049,43.19106
disposable,Waste Management & Disposal,0.5465050339698792,ESS3_P,E1,E,False,5.0818396,46.74866
disposals,Waste Management & Disposal,0.8088380098342896,ESS3_P,E1,E,False,6.283993,47.355724
disputes,Dispute Resolution,0.6135628819465637,DIM7,G4,G,False,-6.4356484,9.639146
disruptions,Accidents & Hazards,0.5436950922012329,ESS4,S2,S,False,-1.5158379,14.344176
disturbance,Grievance Mechanisms,0.5355331301689148,ESS2,S1,S,False,-1.5911316,12.845145
disturbances,Grievance Mechanisms,0.525813639163971,ESS2,S1,S,False,-1.4020816,12.856588
diverse,Biodiversity Conservation,0.446445107460022,ESS6,E3,E,False,34.15505,-6.4532967
